sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan|mel_text_false_wer
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_833|33.3333|7|21|to say nothing said montalais so that when mademoiselle de tonnay charente thinks athenais is the only one who knows it|this aint nothing said montelay so that when ademoiselle de teneh hiron thinks teneh is the only one who knows it|1.5493|3.1388|3.3826|3.7785|2.8802|3.1735|3.798|3.5895|3.7819|4.0714|4.0642|4.2872|4.1732|4.4282|3.2968|3.4659|3.5799|3.6958|4.0259|4.1476|4.0409|4.1121|3.8896|4.0548|4.172|4.2607|4.2183|4.4281|3.3606|3.4565|3.6367|3.6824|4.048|4.1475|4.0477|4.168|3.976|4.29|2.604|2.615|0.728|0.755|1.14|1.119|23.809|23.809|just say nothing said monteleray so that when mademoiselle de tournay cheron thinks athanee is the only one who knows it|just say nothing said montelier so that when mademoiselle de tournay cheron thinks athanee is the only one who knows it|5|5|21|21|3.813|4.088|1.201|1.432|0.931|0.94|2.083|2.209|19.0476
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_5|10.0|3|30|a stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me|the stage meal is popular because it proves to the audience that the actors even one called charles poultry or owen nares are real people just like you and me|1.562|2.9576|3.3581|3.2734|2.7532|3.158|3.4605|3.8743|4.0153|4.0478|4.2227|4.2|4.3632|4.5187|3.434|3.4526|3.6631|3.6515|4.1184|4.1867|4.3311|4.1324|3.707|4.0001|4.1237|4.1638|3.8028|4.4039|3.2513|3.4254|3.6117|3.6327|3.8192|4.1369|4.0793|4.0303|4.286|4.179|2.6|2.592|0.691|0.709|1.091|1.082|10.0|10.0|a stage meal is popular because it proves to the audience that the actors even one called charles hultry or owen myers are real people just like you and me|a stage meal is popular because it proves to the audience that the actors even one called charles hultree or owen myers are real people just like you and me|3|3|30|30|4.366|4.366|1.314|1.513|0.916|0.915|1.782|1.774|10.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2061|4.1667|1|24|the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side|the princess sat down under a blue canopy with bouquets of roses and she let amber sit in a golden chair by her side|1.2974|3.4941|3.7049|4.168|3.1171|3.3755|4.0216|3.7583|3.7172|3.889|3.9561|4.0967|4.2592|4.4405|3.2574|3.3606|3.5207|3.5972|4.0689|4.1531|4.1664|4.0781|3.8692|3.7744|4.1248|3.9534|4.3027|4.3847|3.3489|3.2921|3.6122|3.5191|4.0897|4.1278|4.1425|4.0921|4.416|4.257|2.693|2.718|0.639|0.646|1.102|1.077|4.167|4.167|the princess sat down under a blue canopy with bouquets of roses and she let andra sit in a golden chair by her side|the princess sat down under a blue canopy with bouquets of roses and she let andrew sit in a golden chair by her side|1|1|24|24|4.38|4.024|1.373|1.565|0.89|0.884|1.513|1.578|4.1667
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1784|4.5455|1|22|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|i have come now to the other characteristic which memory images must have in order to account for our knowledge of the past|1.6355|2.9512|3.156|3.8322|2.7484|3.0213|3.8368|3.4231|3.8281|3.8047|4.1214|4.1122|4.1805|4.1147|3.3243|3.3105|3.6104|3.6055|4.0287|3.9956|4.007|4.0911|3.8022|3.8617|4.0668|4.1229|4.1944|4.2415|3.3088|3.3443|3.5812|3.6111|4.036|4.0592|4.0102|4.0866|4.227|4.395|2.544|2.575|0.629|0.648|1.1|1.093|0.0|0.0|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|i come now to the other characteristic which memory images must have in order to account for our knowledge of the past|0|0|22|22|4.02|4.071|1.256|1.46|0.916|0.919|1.937|1.945|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|0.0|0|33|before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|1.5629|2.1169|2.5932|2.5518|2.1042|2.6065|2.8529|3.594|3.9016|3.7616|4.1212|4.0538|4.3465|4.1402|3.3681|3.2845|3.6104|3.5743|4.1106|4.0092|3.9273|3.9691|3.6627|3.9802|3.9888|4.1929|4.0513|4.4704|3.2239|3.4139|3.5389|3.6478|3.9621|4.1662|3.8465|3.934|4.322|3.823|2.576|2.539|0.673|0.692|1.152|1.135|0.0|0.0|before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|0|0|33|33|4.399|4.034|1.256|1.454|0.92|0.922|1.974|2.002|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|14.2857|4|28|then i long tried by natural ills received the comfort fast while budding at thy sight my pilgrim is staff gave out green leaves with morning dews impearled|then i long tried by natural eels received the comfort fast while budding and thy sight my pilgrim staff gave out green leaves with morning dews imperiled|1.437|1.7315|1.9432|2.3406|1.7735|2.0583|2.6413|3.1406|3.8471|3.7141|4.1982|4.0436|4.1088|4.0919|3.3359|3.2554|3.6505|3.5685|3.9913|3.9832|3.685|3.791|3.6191|3.8347|4.0265|4.1711|3.9085|4.1501|3.1965|3.3283|3.5582|3.6363|3.8797|4.0134|3.7247|3.7752|3.464|3.674|2.577|2.557|0.736|0.763|1.126|1.121|3.571|3.571|then i long tried by natural ills received the comfort fast while budding at thy sight my pilgrim is staff gave out green leaves with morning dews imperiled|then i long tried by natural ills received the comfort fast while budding at thy sight my pilgrim is staff gave out green leaves with morning dews imperiled|1|1|28|28|3.459|3.68|1.256|1.498|0.922|0.915|2.046|2.045|3.5714
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|21.6216|8|37|0 little cloud the virgin said i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find ah thel is like to thee|i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find ah fell it like to thee|1.3707|1.7063|1.8522|2.5064|1.7518|1.9762|2.8089|3.6555|3.6546|3.7839|4.0669|4.1268|3.9402|4.1014|3.2186|3.2973|3.5811|3.6126|3.8993|3.9877|3.953|4.001|3.6075|3.7068|4.058|4.0843|3.782|4.0226|3.1889|3.2506|3.5762|3.5903|3.8029|3.9443|4.0156|3.9338|4.112|4.197|2.558|2.497|0.724|0.744|1.129|1.127|24.324|24.324|i charge thee to tell me why thou complaint is now when in one hour thou fade away then we shall seek thee but not find ah thou is like to thee|i charge thee to tell me why thou compla cus now when in one hour thou fade away then we shall seek thee but not find ah fell is like to thee|9|9|37|37|4.063|4.05|1.299|1.524|0.929|0.923|2.006|1.967|13.5135
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|0.0|0|17|the ideas also remain but they have become types in nature forms of men animals birds fishes|the ideas also remain but they have become types in nature forms of men animals birds fishes|1.479|2.0874|2.543|2.4198|2.0789|2.5656|2.7252|3.4829|3.4218|3.2783|4.2698|3.9958|3.2425|3.2504|3.0705|2.9755|3.687|3.5426|3.4363|3.4413|3.9157|3.7808|3.2112|3.2403|4.1358|3.9324|2.9854|3.2816|2.9302|2.9499|3.6179|3.5075|3.2342|3.4648|3.8899|3.6774|3.755|3.739|2.617|2.572|0.668|0.675|1.185|1.157|0.0|0.0|the ideas also remain but they have become types in nature forms of men animals birds fishes|the ideas also remain but they have become types in nature forms of men animals birds fishes|0|0|17|17|3.7|3.636|1.24|1.44|0.93|0.931|2.409|2.427|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|8.0|2|25|lives not alone nor or itself fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice|lives not alone nor of itself fear not i will call the weak worm from its lowly bed and thou shalt hear its voice|1.3879|2.2056|2.5026|2.6415|2.1771|2.5346|2.9358|3.3206|3.7975|3.6885|4.1351|4.0927|4.1762|4.0235|3.3062|3.2398|3.6177|3.5952|4.0277|3.9469|3.7742|3.9285|3.5421|3.7168|4.0969|4.08|3.5996|4.0457|3.1482|3.2573|3.5974|3.5884|3.6902|3.959|3.6371|3.8186|3.059|3.366|2.567|2.572|0.678|0.691|1.12|1.115|28.0|28.0|fear not and i will claw the weak worm from its lowly bed and thou shalt hear its voice|fear not and i will claw the weak worm from its lowly bed and thou shalt hear its voice|7|7|25|25|3.039|3.463|1.303|1.475|0.924|0.923|2.285|2.258|4.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|3.4483|1|29|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|that christ is very god is apparent in that paul describes to him divine powers equally with the father as for instance the power to dispense grace and peace|1.3566|1.7913|2.0862|2.1443|1.8271|2.1867|2.4491|3.2972|3.7639|3.767|4.2702|4.2513|3.9328|3.8418|3.2859|3.2878|3.6872|3.6777|3.8959|3.8426|3.7364|3.7546|3.4626|3.7038|4.1852|4.2978|3.3474|3.5307|3.0972|3.2493|3.6438|3.7011|3.5151|3.644|3.8241|3.8133|3.777|3.845|2.377|2.342|0.636|0.669|1.11|1.08|0.0|0.0|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|0|0|29|29|3.881|3.793|1.22|1.417|0.929|0.932|1.932|1.98|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|3.7037|1|27|why do they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|why did they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|1.2659|3.0037|3.4257|3.0514|2.7859|3.2019|3.2875|3.6617|3.4027|3.7871|4.1023|4.1973|3.3378|3.9747|3.0581|3.2999|3.6001|3.65|3.5063|3.9195|3.8814|3.7814|3.3864|3.6634|4.2104|4.136|3.1412|3.678|3.0469|3.2243|3.6567|3.6181|3.3557|3.7412|3.8713|3.7114|3.423|3.384|2.407|2.393|0.561|0.607|1.089|1.074|3.704|7.407|why do they not invade the catholic provinces and preach their doctrine to godless bishops and doctors as we have done by the help of god|why did they not invade the catholic provinces and preach their doctrine to godless bishops and doctors as we have done by the help of god|1|2|27|27|3.437|3.288|1.267|1.47|0.888|0.892|1.771|1.785|7.4074
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|0.0|0|19|he detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates|he detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates|1.4112|2.285|2.632|3.0452|2.2389|2.6338|3.2792|3.3645|3.3363|3.5798|3.6714|3.8967|3.808|4.03|3.0143|3.172|3.3554|3.4874|3.8221|3.9502|3.9705|3.9093|3.3712|3.4717|3.7942|3.8929|3.6184|3.7396|3.0373|3.1029|3.4284|3.485|3.7004|3.7796|4.0223|3.9571|3.585|3.336|2.735|2.773|0.678|0.714|1.116|1.1|0.0|0.0|he detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates|he detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates|0|0|19|19|3.534|3.277|1.233|1.491|0.92|0.911|1.625|1.62|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|17.6471|3|17|for like as not they must have thought him a prince when they saw his fine cap|or lake is not they must have thought him a prince when they saw his fine cap|1.6997|3.1208|3.2923|4.1011|2.8675|3.1135|3.9886|3.6375|3.9126|3.8197|4.1098|4.0287|4.4271|4.4121|3.3746|3.3195|3.6043|3.5606|4.1472|4.1405|4.14|4.0584|3.7345|3.6807|3.9564|3.9235|4.2862|4.2907|3.268|3.235|3.5209|3.5025|4.082|4.0841|4.064|4.1026|4.107|3.834|2.465|2.49|0.765|0.773|1.174|1.141|0.0|0.0|for like as not they must have thought him a prince when they saw his fine cap|for like as not they must have thought him a prince when they saw his fine cap|0|0|17|17|3.88|3.78|1.354|1.467|0.921|0.921|1.858|1.895|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|16.129|5|31|it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in state is prison as a consequence of his rash act|it was a serious crime indeed mister watson told him tom gates made failure to serve a lengthy term in the state is prison as a consequence of his rash act|1.6608|3.5106|3.8407|3.9715|3.1281|3.4554|3.9179|3.6824|3.4554|3.2555|4.0201|3.9368|3.5648|3.3681|3.0925|2.9603|3.5561|3.51|3.667|3.5301|4.0384|3.9299|3.139|3.2434|4.0157|4.0303|3.0144|3.2572|2.8807|2.9522|3.5536|3.5616|3.2582|3.4483|3.9676|4.092|3.594|3.663|5.625|5.728|0.647|0.697|1.231|1.195|9.677|9.677|it was a serious crime deed mister watson told him and tom gates bade fair to serve a lengthy term in the state is prison as a consequence of his rash act|it was a serious crime deed mister watson told him and tom gates bade fair to serve a lengthy term in the state is prison as a consequence of his rash act|3|3|31|31|3.483|3.607|1.292|1.4|0.896|0.89|1.792|1.782|9.6774
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|18.1818|6|33|on the contrary he resolved to tell them that repenting of his violence and moved by her tears he had only carried her half way towards his house and then let her go|on the contrary he resolved to tell them that he was repenting of his violence and moving by a tear he had only carried her half way towards the house and then let her go|2.4898|3.707|3.9654|4.0922|3.2513|3.526|3.984|3.8938|4.1378|4.1435|4.3257|4.3548|4.5221|4.5377|3.5031|3.5063|3.715|3.7293|4.1882|4.1947|4.1141|4.2524|4.1555|4.1223|4.3474|4.3283|4.5291|4.5096|3.5129|3.4945|3.7256|3.7163|4.1911|4.1829|4.109|4.1735|4.448|4.44|5.019|5.031|0.644|0.649|1.15|1.126|18.182|18.182|on the contrary he resolved to tell them that repenting of his violence and moved by a tear she had only carried her halfway towards the house and then let her go|on the contrary he resolved to tell them that repenting of his violence and moved by a tear she had only carried her halfway towards the house and then let her go|6|6|33|33|4.485|4.487|1.583|1.66|0.887|0.894|1.812|1.773|12.1212
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=10_skip=25_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|6.8966|2|29|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|ruth was glad to hear that philip had made a potion to the world and she was sure that his talent and courage would make a way for him|1.3924|2.1464|2.21|3.4726|2.1276|2.2922|3.6004|3.2576|3.3504|3.601|3.597|3.8287|4.0742|4.204|3.0236|3.185|3.3097|3.4478|3.9739|4.0417|4.0129|3.8437|3.7023|3.7542|3.9273|3.9437|4.344|4.3975|3.2483|3.2798|3.5045|3.5135|4.1091|4.1337|4.0195|3.9419|3.506|3.617|2.691|2.713|0.737|0.758|1.135|1.145|0.0|0.0|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|0|0|29|29|3.612|3.827|1.413|1.56|0.939|0.933|1.828|1.808|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|6.6667|2|30|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty excepted in fulfilled merits|1.8799|2.959|3.3821|3.2169|2.7525|3.1728|3.3976|3.5218|3.2152|3.21|3.8336|3.7511|3.3709|3.4107|2.9325|2.9293|3.451|3.4031|3.5304|3.56|3.9881|4.0359|3.0697|3.3811|3.7549|3.8457|3.1335|3.616|2.8322|3.0436|3.405|3.4578|3.3521|3.6999|3.8804|4.0178|4.135|4.133|5.477|5.578|0.67|0.684|1.25|1.232|0.0|0.0|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits|0|0|30|30|3.909|4.019|1.361|1.477|0.897|0.895|1.976|1.9|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|3.7037|1|27|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|in the modern well constructed play he simply rings up an imagined confederate and tells him what he is going to do could anything be more natural|1.8368|3.4363|3.8883|3.5346|3.0792|3.4818|3.6449|3.7687|3.4206|3.1777|4.0182|3.8867|3.4956|3.2121|3.0694|2.9071|3.5549|3.4817|3.6157|3.412|4.1413|3.9574|3.3702|3.3508|4.0777|4.0538|3.3333|3.3161|3.0362|3.0239|3.5871|3.5743|3.5002|3.4917|4.037|3.9431|3.709|3.699|5.216|5.199|0.573|0.599|1.137|1.114|0.0|0.0|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|0|0|27|27|3.81|3.781|1.263|1.404|0.888|0.885|1.725|1.648|0.0
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1861|19.4444|7|36|this was the 1st occasion within a generation when such an entertainment had been given at elmhurst and the only one within the memory of man where the neighbors and country people had been invited guests|this is the 1st occasion within a generation when such entertainment had been given at elmhurst and only when within the memory of men were the neighbors and country people had been the invited guests|1.4891|3.2856|3.7344|3.6306|2.9795|3.3917|3.7088|3.653|3.311|3.3726|3.7766|3.8348|3.5422|3.6159|2.9953|3.038|3.416|3.4515|3.6494|3.7007|3.987|4.1419|3.2152|3.3817|3.7565|3.9133|3.3455|3.5097|2.9325|3.0443|3.4063|3.4966|3.5105|3.6297|4.107|4.1238|3.598|3.553|5.371|5.361|0.715|0.743|1.212|1.187|11.111|8.333|this was the 1st occasion within a generation when such entertainment had been given at elmhurst and the only way within the memory of man were the neighbors and country people had been the invited guests|this was the 1st occasion within a generation when such entertainment had been given at elmhurst and the only way within the memory of man where the neighbors and country people had been the invited guests|4|3|36|36|3.652|3.697|1.281|1.422|0.9|0.902|1.786|1.742|8.3333
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_1962|0.0|0|24|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|2.211|3.7632|4.024|4.1625|3.2855|3.5582|4.0207|3.7425|4.1418|4.107|4.3507|4.2975|4.5087|4.5152|3.5054|3.486|3.7273|3.701|4.1825|4.1853|4.0219|4.1583|4.0846|4.1864|4.3193|4.3799|4.4849|4.5524|3.4734|3.53|3.7118|3.7415|4.1724|4.2007|3.9884|4.1676|4.098|4.39|4.795|4.831|0.715|0.731|1.194|1.185|0.0|0.0|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail|0|0|24|24|4.002|4.253|1.262|1.455|0.897|0.892|1.863|1.875|4.1667
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=50_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p5_ctc-weight=0p1_bs=80/w1=1_w2=0.5_asr_start=320_mask=True/sample_80|0.0|0|18|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|1.8577|3.4722|3.8091|3.9245|3.1032|3.4371|3.8904|3.3658|3.6847|3.5416|4.2358|4.1177|3.7044|3.5264|3.2371|3.1477|3.6698|3.6083|3.7554|3.6409|3.8848|3.9869|3.8445|3.694|4.2487|4.192|4.0586|3.704|3.3342|3.2431|3.6763|3.6473|3.9654|3.7556|3.7434|3.9289|2.962|3.439|4.827|4.875|0.619|0.646|1.207|1.186|0.0|0.0|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|he reckoned therefore not only upon ascertaining the extent of the late catastrophe but upon learning its cause|0|0|18|18|2.926|3.311|1.277|1.419|0.886|0.88|1.829|1.827|0.0
